"","assists","baronKills","bountyLevel","champExperience","champLevel","championId","championName","championTransform","consumablesPurchased","damageDealtToBuildings","damageDealtToObjectives","damageDealtToTurrets","damageSelfMitigated","deaths","detectorWardsPlaced","doubleKills","dragonKills","firstBloodAssist","firstBloodKill","firstTowerAssist","firstTowerKill","gameEndedInEarlySurrender","gameEndedInSurrender","goldEarned","goldSpent","individualPosition","inhibitorKills","inhibitorsLost","item0","item1","item2","item3","item4","item5","item6","itemsPurchased","killingSprees","kills","lane","largestCriticalStrike","largestKillingSpree","largestMultiKill","longestTimeSpentLiving","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","neutralMinionsKilled","nexusKills","nexusLost","objectivesStolen","objectivesStolenAssists","participantId","pentaKills","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","profileIcon","puuid","quadraKills","riotIdName","riotIdTagline","role","sightWardsBoughtInGame","spell1Casts","spell2Casts","spell3Casts","spell4Casts","summoner1Casts","summoner1Id","summoner2Casts","summoner2Id","summonerId","summonerLevel","summonerName","teamEarlySurrendered","teamId","teamPosition","timeCCingOthers","timePlayed","totalDamageDealt","totalDamageDealtToChampions","totalDamageShieldedOnTeammates","totalDamageTaken","totalHeal","totalHealsOnTeammates","totalMinionsKilled","totalTimeCCDealt","totalTimeSpentDead","totalUnitsHealed","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","turretKills","turretsLost","unrealKills","visionScore","visionWardsBoughtInGame","wardsKilled","wardsPlaced","win","raph_score"
"304",7,0,0,22518,18,18,"Tristana",0,1,2209,29710,2209,13279,6,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,17027,16700,"BOTTOM",0,2,3006,6672,3046,3095,3031,3036,3363,22,2,5,"MIDDLE",846,2,2,1299,47639,2955,10656,54,0,0,0,0,4,0,231887,20689,17325,746,"K2Rlv6SKhTM80PWBcc0W60PPDr9FFOFreb5uXKKXLxrnYKTT76U8HqKJrj3V2DfgziPGlqkh4iTUuw",0,NA,NA,"DUO",0,47,22,37,3,3,4,4,14,"xDpedtw1NUz4I1UZX1R7Icb1oOYom4qd4UufzbiAKfCvuFk",265,"Zanpan449",FALSE,100,"BOTTOM",4,2876,310333,27222,0,28315,10461,0,247,75,230,1,0,30806,3577,333,0,5,0,56,0,9,14,TRUE,8.02558628899457
"305",18,0,1,17643,17,267,"Nami",0,5,0,2694,0,8230,8,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11277,9575,"UTILITY",0,2,3853,4005,3916,3158,3504,6616,3364,23,0,1,"MIDDLE",86,0,1,636,26622,14279,6550,6,0,0,0,0,5,0,3731,207,10775,588,"3w9OS7SlUMpozs1cbnD1ZdJ_xdNX4jaRQPeRfb8VXFfFE9mmwDunMUBBUOs79nj0gBYWg5IKVG_XTA",0,NA,NA,"SUPPORT",0,49,74,76,14,7,4,3,14,"BMaZlv8ymr49AiN3A7pPCZdYtE2YdQcBq5kQP1ABqqz60-g",134,"jimsler",FALSE,100,"UTILITY",44,2876,31217,15349,3453,17737,15505,10007,23,178,210,5,0,862,862,411,0,5,0,104,3,15,30,TRUE,6.92976828242978
"306",12,0,0,23441,18,234,"Viego",0,7,2907,14892,2907,46701,9,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18563,17725,"TOP",1,1,6333,6632,3047,3153,3053,3091,3340,32,2,9,"TOP",189,4,3,480,11302,4759,18464,44,0,0,0,0,6,0,240362,28826,25376,3544,"rEmE3rIEETIEMRPfOwZjbV7pU8tpBquGmrwbKbR1GPel3uaLP5wx5JtGcXhn7HcDsniU4lr-C7n8YA",0,NA,NA,"SOLO",0,225,99,67,20,3,12,6,4,"qPJkLDM5y3lNG2CvDG7P6or0ijvz9LsGXTHVw9iOxZ1aNdj7Mtm9xQQGmw",31,"Tallainlenn",FALSE,200,"TOP",25,2876,270532,36970,0,50561,19262,170,236,211,303,2,1,18867,3384,6720,3,7,0,19,6,4,8,FALSE,8.59176476444509
"307",11,1,0,22595,18,64,"LeeSin",0,0,2739,17019,2739,52493,12,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16044,14850,"JUNGLE",0,1,3158,3053,6692,3075,3748,0,3340,25,1,7,"JUNGLE",12,3,1,767,75127,3647,13643,131,0,0,0,0,7,0,153514,14210,39555,4075,"HKlESr8xd-pE5YsdjbpTErozeC6OQHWSh7uLTolAZH43muKHsFqNI11EeQZhIsQU5EQXuiYS0SaF7w",0,NA,NA,"NONE",0,256,163,176,18,20,11,5,4,"fuFbvf6DgbdQ_qfCqtOtqD1IkACNKb3ZPG372IMenf8JCd0",357,"Hellboy7",FALSE,200,"JUNGLE",28,2876,245440,19555,1320,55011,17895,0,117,574,432,1,0,16798,1696,1812,1,7,0,17,0,1,11,FALSE,7.52746674064527
"308",10,0,0,23348,18,69,"Cassiopeia",0,2,641,16924,641,17843,8,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,17194,16550,"MIDDLE",0,1,3040,4637,6653,3116,3165,3191,3363,28,2,10,"MIDDLE",0,5,1,755,220440,39921,7535,21,0,0,0,0,8,0,11739,838,24637,4917,"row_IGnP7wj6SZjgc-3leo6xJT-dV8Si3Ua7nRInV0Ku8i7PYjH4iQ_O8EiAR8AULvvrMzvV4kfizw",0,NA,NA,"SOLO",0,184,39,551,9,5,4,5,14,"P7gGCFCyoYkPEHEABQ6PgmKwbZeFBL_flYDK5in1OsqghCE",346,"S11 Ruined LoL",FALSE,200,"MIDDLE",51,2876,234012,42144,0,36508,9807,0,237,949,314,1,0,1833,1384,4335,0,7,0,32,0,6,16,FALSE,7.80363821323757
"309",14,0,0,22313,18,523,"Aphelios",0,8,3441,21237,3441,21338,7,4,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,20457,23690,"BOTTOM",1,1,3026,3085,6671,3047,3036,3031,3363,32,3,8,"BOTTOM",891,3,1,950,5350,4187,7650,78,0,0,0,0,9,0,349534,33438,18554,591,"NDBoOcKptL4O4alDPCl06BW6lXyL1r4jFCbTMZWcPrVLrqeAIeXvUyYHA7d4XGSJlmZq_QEdZHeYqQ",0,NA,NA,"CARRY",0,152,245,0,14,5,4,8,7,"hXDxE15WPxwdamfi6hEpiLiXlJm_YSPim4yUxAMutWNDE8w",274,"onion head",FALSE,200,"BOTTOM",41,2876,365551,41444,0,28077,9547,1026,313,388,295,4,0,10666,3817,1871,0,7,0,41,4,5,18,FALSE,9.65043160793748
"310",27,0,0,19167,18,412,"Thresh",0,10,3536,4413,3536,34792,6,7,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,12540,11900,"UTILITY",0,1,3857,3107,3190,3109,3075,3117,3364,29,1,3,"BOTTOM",19,2,1,692,28196,11959,13055,0,0,0,0,0,10,0,10755,1260,17000,4763,"wnc80HOyO8baD7S0V0rjh1ZdYDubIUJqAuhAHMAvRdyG7IrjtqtMoEu8DIC1Gi0uNZonMCSu1Z3ESA",0,NA,NA,"SUPPORT",0,53,31,39,15,11,3,5,4,"xs1ImEJ86rm93tEtfkSNcTi8G_oB0p0kGsCaM72bGfSQak7K",131,"b0styjusty",FALSE,200,"UTILITY",51,2876,49569,13229,3396,33532,2963,0,37,169,176,1,0,10617,8,3476,1,7,0,107,8,7,54,FALSE,8.41487228464844
"311",10,0,4,17477,17,62,"MonkeyKing",0,1,9846,13313,9846,25989,2,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18098,17200,"MIDDLE",2,0,3748,3047,6632,3071,3026,3053,3340,22,3,20,"MIDDLE",0,9,3,1312,19192,4632,13174,8,0,0,0,0,1,0,120123,28029,17800,3377,"Vxiy3QlK7QzsAcDhb-WlHPXVm1GXdDV9yxCLouHfFwt8-ulZi3sxi8GTXhbePUkoN9UhU_MhIwD__A",0,NA,NA,"SOLO",0,95,37,67,21,5,4,4,12,"ZHg9CxiEKUr_lEKo0U-khlrntFmn_oR_s7qZIO4-LCGrDmg",279,"Doctor Fat Nuts",FALSE,100,"MIDDLE",21,1830,154842,34071,0,33494,11963,0,180,115,94,1,1,15525,1410,2518,0,2,0,17,0,3,8,TRUE,11.1336098403004
"312",14,0,1,13830,15,82,"Mordekaiser",0,0,2428,12277,2428,24960,5,0,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11514,10700,"JUNGLE",0,0,3152,3020,2033,3116,1058,0,3364,15,1,7,"JUNGLE",0,4,2,782,103235,27676,8560,116,0,0,1,0,2,0,20921,2248,22213,4911,"AW0fYjl7Db3dxZooSrwUFDLdSlwhWgr9x8Cw57DJaYHDpCgBtci4LcOd9c_Sghtjc-ihw9lcLu9kXQ",0,NA,NA,"NONE",0,108,27,47,8,5,4,17,11,"CN7yH3ZGMhi53QikKLxGdc4WMMnn9BfBj4wVy93tp_T3O70",239,"SwainAightIGuess",FALSE,100,"JUNGLE",21,1830,135377,31193,0,31315,11588,0,31,303,163,1,0,11221,1268,541,3,2,0,16,0,6,0,TRUE,7.87424318202241
"313",13,0,0,13159,15,887,"Gwen",0,4,2012,2012,2012,17103,7,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9362,8835,"TOP",0,0,1056,3006,4633,3115,1052,1082,3340,23,1,3,"JUNGLE",0,2,2,554,44921,14199,11390,16,0,0,0,0,3,0,29172,3658,13360,4780,"H80ornXHCcvWX2swkMYhneIwJMxaYyMVTGbJgMZDiA92p7I-QKKonu7zkqvNAYQc4iRKLQ4Pq-aXJw",0,NA,NA,"NONE",0,67,27,64,24,4,4,4,12,"3Q1LlKj3G3KNJhLn-pylwiqZ4NJ-LKm9abTEaB06KmI45g0",269,"666 Hail Santa",FALSE,100,"TOP",8,1830,89904,24016,0,25896,5307,0,123,86,253,1,0,15810,6157,1145,1,2,0,16,0,1,9,TRUE,4.69192081919224
"314",16,0,3,13823,15,222,"Jinx",0,1,7340,8599,7340,10741,7,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,13335,11650,"BOTTOM",0,0,3036,6672,3085,3006,3086,0,3340,20,1,7,"BOTTOM",536,3,1,495,919,475,5401,40,1,0,0,0,4,0,176217,26134,14164,4653,"gT7HjReicTc7ycz4hv9CfelyEicDCt6NL5XxOegAfD4WIxrLVngTCLR-wGVdQGg7NigDHT4Fp20CNw",0,NA,NA,"CARRY",0,128,46,16,9,6,7,4,4,"Wh9yEuIny9L2ThbYshj2bKXvbAXWlAD5rANo-koPGQjZ9dE",258,"AlkaIine ",FALSE,100,"BOTTOM",13,1830,198456,29893,0,20492,3466,840,209,95,249,4,0,21319,3283,927,2,2,0,13,0,1,6,TRUE,6.83573160904426
"315",23,0,0,13150,15,43,"Karma",0,2,2121,2121,2121,14438,6,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8278,7650,"UTILITY",0,0,3853,6617,3114,6616,1033,3047,3364,19,0,2,"BOTTOM",0,0,1,565,13996,6411,5172,0,0,0,0,0,5,0,5271,1217,10986,4912,"WIcOo13-PuicMVifvNb97JPq1oDcCJgGXsVIpYwXOfXwFapFePRmi3LeAjG3ryq9Wk8GZCecHajBuQ",0,NA,NA,"SUPPORT",0,62,24,72,29,3,4,6,14,"r51kg6A0DR4e6Gfk9JUOIsFXqFwWcMfQFucrdOmKmk0s7OE",497,"Archangelily",FALSE,100,"UTILITY",25,1830,20274,8634,11491,17042,5687,3077,9,121,203,5,0,1006,1006,882,1,2,0,30,0,2,14,TRUE,7.09419920985547
"316",7,0,0,14789,16,68,"Rumble",0,4,0,2811,0,20623,9,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11720,14435,"TOP",0,2,4637,6653,2421,1056,3020,3916,3340,21,2,7,"TOP",0,2,2,656,113357,24899,8922,0,0,1,0,0,6,0,10710,1185,16036,591,"NDBoOcKptL4O4alDPCl06BW6lXyL1r4jFCbTMZWcPrVLrqeAIeXvUyYHA7d4XGSJlmZq_QEdZHeYqQ",0,NA,NA,"SOLO",0,83,108,118,13,5,4,4,12,"hXDxE15WPxwdamfi6hEpiLiXlJm_YSPim4yUxAMutWNDE8w",274,"onion head",FALSE,200,"TOP",16,1830,126747,26159,0,29356,2777,0,188,220,331,1,0,2680,75,4397,0,9,0,12,1,0,9,FALSE,4.13006602363169
"317",12,0,0,15487,16,106,"Volibear",0,5,223,11652,223,53862,6,4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,13550,13125,"JUNGLE",0,2,3742,6664,3158,3075,3065,0,3364,23,2,8,"JUNGLE",21,4,2,690,101622,7908,17790,152,0,1,0,0,7,0,66243,8831,29060,4763,"wnc80HOyO8baD7S0V0rjh1ZdYDubIUJqAuhAHMAvRdyG7IrjtqtMoEu8DIC1Gi0uNZonMCSu1Z3ESA",0,NA,NA,"NONE",0,72,130,65,8,19,11,5,4,"xs1ImEJ86rm93tEtfkSNcTi8G_oB0p0kGsCaM72bGfSQak7K",131,"b0styjusty",FALSE,200,"JUNGLE",33,1830,176265,18228,0,49889,13407,0,55,519,201,1,0,8398,1488,3038,0,9,0,28,5,2,5,FALSE,7.91079730996604
"318",8,0,0,10154,13,246,"Qiyana",0,0,0,1970,0,9383,11,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8146,7600,"MIDDLE",0,2,2031,6693,6695,3158,1036,1036,3340,16,0,3,"MIDDLE",0,0,1,282,4550,1055,7012,0,0,1,0,0,8,0,67654,18954,14214,4923,"HwzQ1SRZylsP01lwRndqMY7S98hHIjb9XtUE8oPdwBzhFYGMn8U-VVwjbGYwM82qlAi4jZM3VsnFKA",0,NA,NA,"SOLO",0,83,72,27,9,6,4,4,14,"x_OaFIlbJBzM0dSIzHegyEknXwczH4u1S2PPeU2qjwPmzC8",261,"PentaDoge",FALSE,200,"MIDDLE",35,1830,73098,20894,0,22616,1763,0,105,95,310,1,0,893,883,1389,0,9,0,12,0,0,8,FALSE,2.14824854896708
"319",9,0,0,13846,15,22,"Ashe",0,3,2782,5967,2782,8073,4,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11880,10700,"BOTTOM",0,2,1055,6672,3006,3046,3036,0,3363,23,2,8,"BOTTOM",381,4,2,816,2782,2149,7518,4,0,1,0,0,9,0,119426,21656,11453,4922,"FXHpJ5_n6u5h-fbBZxoEx4LY0keycrqmzmxxAr7GlKi_wjXOevFz1tEia9L5Y3r97jRNX2vUTIBQ6Q",0,NA,NA,"CARRY",0,23,101,17,10,5,7,3,4,"56eGviIqH1PJXL6oFmg9FgWrB4TumuTN21DI2t40PIUeRMk",162,"Verzehren",FALSE,200,"BOTTOM",59,1830,146804,25825,0,20661,4612,1125,182,849,102,3,0,24595,2018,1690,1,9,0,19,0,0,5,FALSE,6.17009457904269
"320",9,0,0,9343,12,111,"Nautilus",0,5,176,548,176,31425,9,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7311,7025,"UTILITY",0,2,3075,3190,3047,3860,0,2055,3364,20,0,1,"BOTTOM",15,0,1,562,11443,5867,13916,0,0,1,0,0,10,0,6978,1305,12561,3159,"ZoovzlQsiJI5UOLndHaqTek-pRyemYTBs3IpfeSuSidwk7M1wT5yhC8JL1WQf1SdWLjtbrKIqptjgA",0,NA,NA,"SUPPORT",0,31,23,22,8,3,14,3,4,"RyKyu2Jauo-xiQFKfDjuvkeAS-5yDY_cmyqtX1CI2xeZ6Pg",165,"Jsleo",FALSE,200,"UTILITY",58,1830,24036,7722,328,29087,1215,742,29,249,255,5,0,5613,549,2610,0,9,0,39,3,1,21,FALSE,3.01820758337767
"321",5,0,0,19541,18,39,"Irelia",0,2,2740,9731,2740,33169,10,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16312,15855,"TOP",1,1,2420,3036,3153,3111,6673,3124,3340,21,2,7,"TOP",398,3,2,482,30934,9532,18540,28,0,1,0,0,1,0,197707,17800,24934,3150,"EXGr3l6oOYbvo1JEcr5gpmUCf-Kmn1ZNbDFHCCG3Q6EHl5m7KaSaOsZYCq8bHQq4jeSxmJoGTclNvg",0,NA,NA,"SOLO",0,321,25,72,6,5,12,3,4,"TbOrNZ-qd22vTTG0TwGl3Ov88dkE8eYiWI3pMHGKwJYnAnA",243,"Duckyyy",FALSE,100,"TOP",18,2237,231042,27332,0,44475,12066,0,282,132,311,1,0,2400,0,1000,2,8,0,16,1,2,11,FALSE,5.94345456530632
"322",9,0,0,14812,16,111,"Nautilus",0,6,526,7467,526,61522,9,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11606,11075,"JUNGLE",0,1,3068,3111,2055,3075,1033,3742,3364,27,2,5,"JUNGLE",0,2,2,666,73219,8365,15520,97,0,1,0,0,2,0,34436,1286,14609,4862,"xKzGh418x9pTaHvU1sSilkYgFSO6l6h65QvHQiI_--4QPlBgajKT9AsvwkVmb2wVYIQMKYfYKJqncg",0,NA,NA,"NONE",0,36,59,85,14,20,11,5,4,"XbFHObt5CQ0vfvjIoy4F-4QW-BgWrAVCGKH_O5B7KkCRN8E",164,"Howeyourfelling",FALSE,100,"JUNGLE",59,2237,118743,11578,0,31624,7154,991,41,845,288,5,0,11087,1927,1494,1,8,0,20,3,2,5,FALSE,5.86007383827814
"323",6,0,4,19186,18,18,"Tristana",0,7,4879,17953,4879,11743,6,4,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,17577,16950,"MIDDLE",0,1,3153,3026,3006,6672,3046,3036,3363,31,3,15,"MIDDLE",799,5,3,526,31192,2266,18740,68,0,1,0,0,3,0,212782,23152,10748,1643,"jPLD5Hm47Aps0ZEFemlgttC7rD-Ef8rAUhynXflDbWMY1aLfLnk4MQfh0NE4_cT9LVcUgK-9b4sDlw",0,NA,NA,"SOLO",0,61,35,61,5,4,4,5,12,"U3Im-94WtVwvybYW3CidVBef8CZf2RLyu-5XSUzMKNLUPmk",156,"Aurum Potestas",FALSE,100,"MIDDLE",4,2237,266188,28302,0,30727,8707,0,200,152,214,1,1,22214,2882,1238,1,8,0,45,5,2,16,FALSE,8.98113112176665
"324",10,1,0,16557,17,22,"Ashe",0,6,7311,20773,7311,12556,7,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15526,15305,"BOTTOM",1,1,3046,6672,2421,3006,3153,3036,3363,26,3,8,"BOTTOM",457,3,1,410,3944,3421,14745,28,0,1,0,0,4,0,212615,22677,9112,3501,"NDBoOcKptL4O4alDPCl06BW6lXyL1r4jFCbTMZWcPrVLrqeAIeXvUyYHA7d4XGSJlmZq_QEdZHeYqQ",0,NA,NA,"CARRY",0,36,129,22,12,5,4,7,7,"hXDxE15WPxwdamfi6hEpiLiXlJm_YSPim4yUxAMutWNDE8w",274,"onion head",FALSE,100,"BOTTOM",55,2237,236309,29790,0,24951,4366,903,234,908,192,4,0,19749,3690,1093,1,8,0,36,2,5,12,FALSE,7.82213930573515
"325",20,0,0,14635,15,53,"Blitzcrank",0,9,1786,3833,1786,35338,7,7,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11344,10275,"UTILITY",0,1,3190,3109,3860,3050,3067,3111,3364,32,2,5,"BOTTOM",0,2,1,469,19082,7980,20536,0,0,1,0,0,5,0,7692,2349,5829,3879,"NGk56dJUdA1a-zOjWXT7qrlAsabUbVfzi-gDHXEP_kUCKvQ97StW4nP-Q-KZM5vs2sux5EXMthcXIw",0,NA,NA,"SUPPORT",0,36,39,36,15,8,14,6,4,"Mk5mvfFPGJ_dv7JOQQAg4P1WdC2MMZ-5aYPl8mCus-1THuI",381,"Roghog",FALSE,100,"UTILITY",45,2237,35294,11161,2874,27692,2219,0,33,227,182,1,0,8520,832,1326,2,8,0,80,7,5,36,FALSE,6.6960311342926
"326",9,1,1,19027,18,75,"Nasus",0,7,11813,22790,11813,47870,3,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15391,13475,"TOP",0,2,3158,6632,3143,3065,3110,1029,3340,29,1,7,"TOP",0,4,1,1096,22985,3922,6435,19,1,0,0,0,6,0,183987,13480,28212,1,"dyVV6nBdmvg8vkIR8EAzXtPei2OuOw7rGJLINNRCiLVhiGulK4_wk4OfZaGz6idrK_W4Cbk2YrpbVA",0,NA,NA,"SOLO",0,237,33,57,10,4,4,7,6,"HYwdEzRCwqDmB_k2PgwRr4GlPJnCDLktnTHpnFsg7V3N66g",192,"theGaysTM",FALSE,200,"TOP",18,2237,208345,17875,0,35709,3758,0,204,1266,125,1,0,1372,472,1062,4,7,0,22,1,2,13,TRUE,8.53626019055683
"327",15,0,0,19541,18,120,"Hecarim",0,5,619,26773,619,97160,5,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18994,17450,"JUNGLE",0,2,3158,3026,6664,3143,3742,3075,3364,20,3,16,"JUNGLE",25,7,2,799,79894,8760,15635,189,0,0,0,0,7,0,146558,15659,42267,0,"Baplzkb5gRoS6nRORTss_M4QWNuKuNVdY2XQ3EZCOhRjkqq3qdggUe1qTYCjuwBvMiXVWDeVhBZzHg",0,NA,NA,"NONE",0,376,85,78,13,8,6,21,11,"7nnOz1-AaAhBwBficWiCtCprivuqS8uB2qCDM-Cs2ZowQCI",161,"Snøwfall",FALSE,200,"JUNGLE",40,2237,242272,26624,0,63114,30023,0,46,357,240,1,0,15820,2205,5211,0,7,0,37,2,11,3,TRUE,11.9197691040692
"328",8,0,0,16446,16,134,"Syndra",0,4,4230,9489,4230,7986,10,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,12497,11550,"MIDDLE",0,2,1056,4628,3020,6655,4629,0,3340,23,1,4,"MIDDLE",0,2,1,500,136964,20448,3286,20,0,0,0,0,8,0,9934,547,14655,557,"LQHfX0Yk5J1KjOdwAuPYscJQU_a41TWgQEIg1NRoW27vvaAgj2OqKFIiexpMOKzqXLOuv6fLg_tYew",0,NA,NA,"SOLO",0,176,163,68,8,5,4,4,12,"a8rE2T1V5YIhstgArMUuHAuEbjWpE0HROBKKWHB_QILZ1es",124,"Bobsquek",FALSE,200,"MIDDLE",33,2237,149699,21775,0,18434,926,0,169,373,246,1,0,2799,779,492,2,7,0,19,0,1,10,TRUE,4.29518552190797
"329",13,0,2,17702,17,74,"Heimerdinger",0,4,4391,17527,4391,10949,11,2,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15123,14050,"BOTTOM",0,2,6653,3157,3089,3165,1082,3020,3363,24,2,8,"BOTTOM",0,2,2,260,162028,32310,5703,5,0,0,0,0,9,0,15856,1030,13438,4803,"Y_9aWvCAUjhvapQgYwVPppf0BAgEoeGo22wV_ucua606IHGRmJeoeHqSs6XkreELUpT55fkDcdx6fQ",0,NA,NA,"CARRY",0,125,87,33,14,5,4,6,3,"jZy1aqWk1YaXyrEhd5oYkMtGOtZ0gPt3SQRCTlM4AOOP-Kg",288,"Prodigy651",FALSE,200,"BOTTOM",35,2237,182037,33442,0,20206,64,0,221,181,416,1,0,4151,101,1064,2,7,0,35,2,8,12,TRUE,6.10666333987388
"330",17,0,0,13057,15,35,"Shaco",0,17,779,779,779,9330,12,12,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10913,10720,"UTILITY",1,2,3853,0,2421,3158,3135,6653,3364,36,0,4,"BOTTOM",0,0,1,284,49784,20014,5806,4,0,0,0,0,10,0,4153,1388,14106,4803,"kRmiRFDY4ByR19p3IOx57Lh3tqSRZfOaTXCJM8J3shvaKyhAyE9wFwcNmT7rkcYfzYSUs3ezfQ58ow",0,NA,NA,"SUPPORT",0,56,81,53,164,9,14,6,4,"IypDSaTJZtexRDihR7VTqelSTKCSmwrbQ1D4UEzu0sJrD_I",369,"downsimpdrome",FALSE,200,"UTILITY",40,2237,56495,23910,0,21415,1173,0,19,345,320,1,0,2557,2507,1502,0,7,0,60,13,6,33,TRUE,4.73035162820561
"331",10,0,2,15698,16,55,"Katarina",0,3,1181,2797,1181,15225,8,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13213,12240,"TOP",0,0,1055,3748,3111,3153,6632,1029,3364,19,4,9,"TOP",0,3,2,545,79003,11351,13383,8,0,0,0,0,1,0,44579,9689,12770,3376,"sfJWesNK7DuBvrRdGQ6Vg6BqqCjLptbe9D_8DX6HPn9bZXQ42t2S0QmpMI8odbF9lNTcrfwV5MdMjA",0,NA,NA,"SOLO",0,81,53,0,8,5,4,4,12,"cOZWg2uiJxCcpBRQM0iF4A9yZjo3JrnJ4--91PaE2FuOgNxs",298,"BryantLee123",FALSE,100,"TOP",3,1898,129413,21130,0,26876,4701,0,170,36,262,1,0,5830,90,722,2,6,0,19,2,3,5,TRUE,5.59650103192771
"332",18,0,1,14649,15,122,"Darius",0,3,5402,32662,5402,37315,7,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15260,12925,"JUNGLE",1,0,3053,3111,3742,6631,3105,1029,3363,25,4,15,"JUNGLE",0,5,2,349,9985,447,12497,120,1,0,0,0,2,0,161392,21498,31668,4,"1QgM2z7RbVPz9PCLK9cNLVIbrIjdp0UK3buFWc0Q5P3b-ycRt0WDSr0BjK7pSWPkN4b21any6P6r9g",0,NA,NA,"NONE",0,115,99,27,11,14,11,7,6,"1toT7t3BcxqLm_I98wQzGpgPO5WH4UcTzwsS77VXo2AS44k",188,"Kaloth Kouhai",FALSE,100,"JUNGLE",36,1898,183713,25201,0,45418,15483,0,39,437,193,1,0,12335,3254,1253,3,6,0,34,3,4,6,TRUE,10.5453176611088
"333",22,0,0,14966,16,103,"Ahri",0,3,6684,7718,6684,7153,2,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11214,10450,"MIDDLE",0,0,1058,6655,3158,4629,1058,0,3340,15,1,3,"MIDDLE",0,2,1,995,80141,11420,7489,6,0,0,0,0,3,0,11869,1049,10020,16,"6Y9yd4nyl_KuUC5SPnNe4y0pItwirlyHS9f4SfXBuWCEnSinrn6I2uvZeTzvnELa5ejl7LsUrmZVMA",0,NA,NA,"SOLO",0,94,76,34,28,3,12,5,4,"VX9ouusGNNevPCOk_-wDlln-yCsFbGa6ooGLm_N8uUeQVsU",98,"Kotoyou",FALSE,100,"MIDDLE",19,1898,127331,15491,0,17643,5031,0,171,57,75,1,0,35320,3022,133,2,6,0,24,2,4,12,TRUE,6.80594599858947
"334",13,0,1,11538,14,202,"Jhin",0,1,5688,13980,5688,7477,6,0,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,13743,12200,"BOTTOM",1,0,1018,6671,3009,6676,3094,1038,3340,16,3,10,"BOTTOM",1288,3,2,430,3325,642,8336,16,0,0,0,0,4,0,126442,17167,11087,4412,"LaRW6RffZD4a9InsQVVoBlf52WQ0t5ZWUbLdTcN9kXLgyakyneAKTR4JkG6hulquWKFlAFDfD67xtA",0,NA,NA,"CARRY",0,60,37,8,5,5,4,6,7,"szJ2-JxAczsk9aQag-Ivi0YG0sdi9ttw3b-FpCTdJzr1WrM",286,"Failgot",FALSE,100,"BOTTOM",31,1898,131488,18959,0,19776,6124,679,147,86,174,3,0,1720,1150,352,2,6,0,11,0,6,0,TRUE,6.9750174735183
